ruido4,ruido12,ruido20,nombre,fecha
48,85,88,Mostoles,2021-06-19
33,127,57,Barakaldo,2021-06-18
78,86,83,Bilbao,2021-06-18
77,95,70,Alcobendas,2021-06-18
35,123,43,Mostoles,2021-06-18
35,131,94,Barakaldo,2021-06-17
68,64,47,Bilbao,2021-06-17
48,130,46,Alcobendas,2021-06-17
58,68,58,Mostoles,2021-06-17
66,90,97,Barakaldo,2021-06-16
60,138,61,Bilbao,2021-06-16
72,94,57,Alcobendas,2021-06-16
52,111,55,Mostoles,2021-06-16
78,100,92,Barakaldo,2021-06-15
33,79,77,Bilbao,2021-06-15
54,85,49,Alcobendas,2021-06-15
40,72,72,Mostoles,2021-06-15
63,68,94,Barakaldo,2021-06-14
33,138,57,Bilbao,2021-06-14
42,127,49,Alcobendas,2021-06-14
64,92,51,Mostoles,2021-06-14
66,107,61,Barakaldo,2021-06-13
48,72,81,Bilbao,2021-06-13
34,105,47,Alcobendas,2021-06-13
36,82,74,Mostoles,2021-06-13
59,132,50,Barakaldo,2021-06-12
64,109,72,Bilbao,2021-06-12
67,76,45,Alcobendas,2021-06-12
76,91,52,Mostoles,2021-06-12
45,124,54,Barakaldo,2021-06-11
42,65,61,Bilbao,2021-06-11
42,80,98,Alcobendas,2021-06-11
45,86,48,Mostoles,2021-06-11
44,62,49,Barakaldo,2021-06-10
71,95,70,Bilbao,2021-06-10
65,102,67,Alcobendas,2021-06-10
63,125,97,Mostoles,2021-06-10
40,79,48,Barakaldo,2021-06-09
30,95,84,Bilbao,2021-06-09
67,76,84,Alcobendas,2021-06-09
32,101,88,Mostoles,2021-06-09
47,94,56,Barakaldo,2021-06-08
40,81,70,Bilbao,2021-06-08
58,124,85,Alcobendas,2021-06-08
77,75,48,Mostoles,2021-06-08
33,123,70,Barakaldo,2021-06-07
41,114,74,Bilbao,2021-06-07
40,65,96,Alcobendas,2021-06-07
72,139,91,Mostoles,2021-06-07
72,103,64,Barakaldo,2021-06-06
55,68,67,Bilbao,2021-06-06
38,61,98,Alcobendas,2021-06-06
71,136,73,Mostoles,2021-06-06
45,135,91,Barakaldo,2021-06-05
56,83,78,Bilbao,2021-06-05
39,79,78,Alcobendas,2021-06-05
71,122,42,Mostoles,2021-06-05
65,92,92,Barakaldo,2021-06-04
39,93,42,Bilbao,2021-06-04
33,95,75,Alcobendas,2021-06-04
53,90,95,Mostoles,2021-06-04
50,128,81,Barakaldo,2021-06-03
66,96,72,Bilbao,2021-06-03
31,90,51,Alcobendas,2021-06-03
39,64,57,Mostoles,2021-06-03
33,123,90,Barakaldo,2021-06-02
64,66,81,Bilbao,2021-06-02
58,97,83,Alcobendas,2021-06-02
46,127,84,Mostoles,2021-06-02
65,131,48,Barakaldo,2021-06-01
72,80,54,Bilbao,2021-06-01
30,98,57,Alcobendas,2021-06-01
67,70,52,Mostoles,2021-06-01
32,76,43,Barakaldo,2021-05-31
38,109,57,Bilbao,2021-05-31
35,111,84,Alcobendas,2021-05-31
35,94,81,Mostoles,2021-05-31
35,121,67,Barakaldo,2021-05-30
37,91,92,Bilbao,2021-05-30
70,76,64,Alcobendas,2021-05-30
78,125,70,Mostoles,2021-05-30
48,111,67,Barakaldo,2021-05-29
39,64,67,Bilbao,2021-05-29
73,82,98,Alcobendas,2021-05-29
60,124,70,Mostoles,2021-05-29
52,81,71,Barakaldo,2021-05-28
75,89,79,Bilbao,2021-05-28
69,123,76,Alcobendas,2021-05-28
38,76,68,Mostoles,2021-05-28
39,72,45,Barakaldo,2021-05-27
71,90,69,Bilbao,2021-05-27
38,118,95,Alcobendas,2021-05-27
35,131,95,Mostoles,2021-05-27
32,118,85,Barakaldo,2021-05-26
50,77,81,Bilbao,2021-05-26
55,75,49,Alcobendas,2021-05-26
43,117,49,Mostoles,2021-05-26
38,136,49,Barakaldo,2021-05-25
34,110,71,Bilbao,2021-05-25
36,76,63,Alcobendas,2021-05-25
64,65,45,Mostoles,2021-05-25
61,94,69,Barakaldo,2021-05-24
50,92,59,Bilbao,2021-05-24
58,66,93,Alcobendas,2021-05-24
33,72,41,Mostoles,2021-05-24
53,92,93,Barakaldo,2021-05-23
79,119,77,Bilbao,2021-05-23
70,123,62,Alcobendas,2021-05-23
32,71,65,Mostoles,2021-05-23
47,65,56,Barakaldo,2021-05-22
59,95,70,Bilbao,2021-05-22
45,74,81,Alcobendas,2021-05-22
69,119,60,Mostoles,2021-05-22
67,133,62,Barakaldo,2021-05-21
46,127,73,Bilbao,2021-05-21
35,107,71,Alcobendas,2021-05-21
34,81,40,Mostoles,2021-05-21
51,92,63,Barakaldo,2021-05-20
68,64,50,Bilbao,2021-05-20
57,62,72,Alcobendas,2021-05-20
49,84,71,Mostoles,2021-05-20
40,133,54,Barakaldo,2021-05-19
33,93,77,Bilbao,2021-05-19
42,120,88,Alcobendas,2021-05-19
40,98,61,Mostoles,2021-05-19
30,105,69,Barakaldo,2021-05-18
32,132,87,Bilbao,2021-05-18
41,113,90,Alcobendas,2021-05-18
35,108,72,Mostoles,2021-05-18
63,98,59,Barakaldo,2021-05-17
36,71,44,Bilbao,2021-05-17
51,89,64,Alcobendas,2021-05-17
49,105,85,Mostoles,2021-05-17
37,82,90,Barakaldo,2021-05-16
57,114,44,Bilbao,2021-05-16
44,99,87,Alcobendas,2021-05-16
69,81,95,Mostoles,2021-05-16
79,131,71,Barakaldo,2021-05-15
40,64,83,Bilbao,2021-05-15
42,108,98,Alcobendas,2021-05-15
47,90,46,Mostoles,2021-05-15
43,83,85,Barakaldo,2021-05-14
58,70,54,Bilbao,2021-05-14
35,63,52,Alcobendas,2021-05-14
56,102,74,Mostoles,2021-05-14
60,121,77,Barakaldo,2021-05-13
46,72,50,Bilbao,2021-05-13
65,126,52,Alcobendas,2021-05-13
75,93,97,Mostoles,2021-05-13
32,121,60,Barakaldo,2021-05-12
68,92,83,Bilbao,2021-05-12
53,95,53,Alcobendas,2021-05-12
43,135,43,Mostoles,2021-05-12
50,100,66,Barakaldo,2021-05-11
49,134,89,Bilbao,2021-05-11
54,108,84,Alcobendas,2021-05-11
78,70,67,Mostoles,2021-05-11
34,76,92,Barakaldo,2021-05-10
64,131,72,Bilbao,2021-05-10
44,131,41,Alcobendas,2021-05-10
30,95,40,Mostoles,2021-05-10
75,64,40,Barakaldo,2021-05-09
50,72,72,Bilbao,2021-05-09
35,102,90,Alcobendas,2021-05-09
47,139,67,Mostoles,2021-05-09
77,84,68,Barakaldo,2021-05-08
61,94,82,Bilbao,2021-05-08
72,132,94,Alcobendas,2021-05-08
37,125,55,Mostoles,2021-05-08
35,116,85,Barakaldo,2021-05-07
40,67,41,Bilbao,2021-05-07
58,63,58,Alcobendas,2021-05-07
43,134,67,Mostoles,2021-05-07
59,73,97,Barakaldo,2021-05-06
42,90,92,Bilbao,2021-05-06
75,111,97,Alcobendas,2021-05-06
38,123,69,Mostoles,2021-05-06
49,102,59,Barakaldo,2021-05-05
70,122,76,Bilbao,2021-05-05
39,97,49,Alcobendas,2021-05-05
34,64,44,Mostoles,2021-05-05
79,84,97,Barakaldo,2021-05-04
57,134,63,Bilbao,2021-05-04
53,83,72,Alcobendas,2021-05-04
69,99,44,Mostoles,2021-05-04
34,100,61,Barakaldo,2021-05-03
44,127,79,Bilbao,2021-05-03
55,62,63,Alcobendas,2021-05-03
59,92,94,Mostoles,2021-05-03
31,134,76,Barakaldo,2021-05-02
30,73,71,Bilbao,2021-05-02
68,85,40,Alcobendas,2021-05-02
50,81,99,Mostoles,2021-05-02
77,67,44,Barakaldo,2021-05-01
68,114,77,Bilbao,2021-05-01
64,119,50,Alcobendas,2021-05-01
57,109,97,Mostoles,2021-05-01
41,97,55,Barakaldo,2021-04-30
60,136,97,Bilbao,2021-04-30
77,64,83,Alcobendas,2021-04-30
34,80,82,Mostoles,2021-04-30
36,134,97,Barakaldo,2021-04-29
52,139,72,Bilbao,2021-04-29
66,79,95,Alcobendas,2021-04-29
75,139,63,Mostoles,2021-04-29
30,80,82,Barakaldo,2021-04-28
51,121,71,Bilbao,2021-04-28
60,87,59,Alcobendas,2021-04-28
66,85,99,Mostoles,2021-04-28
45,122,48,Barakaldo,2021-04-27
64,63,62,Bilbao,2021-04-27
51,75,51,Alcobendas,2021-04-27
35,118,73,Mostoles,2021-04-27
57,82,81,Barakaldo,2021-04-26
63,69,73,Bilbao,2021-04-26
46,110,65,Alcobendas,2021-04-26
49,78,83,Mostoles,2021-04-26
42,109,56,Barakaldo,2021-04-25
39,91,60,Bilbao,2021-04-25
44,121,73,Alcobendas,2021-04-25
69,105,59,Mostoles,2021-04-25
74,95,56,Barakaldo,2021-04-24
47,93,97,Bilbao,2021-04-24
77,95,59,Alcobendas,2021-04-24
58,64,45,Mostoles,2021-04-24
72,112,74,Barakaldo,2021-04-23
74,61,59,Bilbao,2021-04-23
45,109,47,Alcobendas,2021-04-23
72,77,92,Mostoles,2021-04-23
44,64,40,Barakaldo,2021-04-22
77,66,75,Bilbao,2021-04-22
33,134,53,Alcobendas,2021-04-22
47,87,46,Mostoles,2021-04-22
65,122,76,Barakaldo,2021-04-21
66,107,99,Bilbao,2021-04-21
43,75,82,Alcobendas,2021-04-21
65,103,57,Mostoles,2021-04-21
43,106,57,Barakaldo,2021-04-20
38,103,66,Bilbao,2021-04-20
49,69,80,Alcobendas,2021-04-20
72,62,59,Mostoles,2021-04-20
32,78,57,Barakaldo,2021-04-19
49,124,90,Bilbao,2021-04-19
51,128,51,Alcobendas,2021-04-19
71,84,58,Mostoles,2021-04-19
65,85,46,Barakaldo,2021-04-18
69,136,71,Bilbao,2021-04-18
79,63,81,Alcobendas,2021-04-18
36,77,99,Mostoles,2021-04-18
46,132,99,Barakaldo,2021-04-17
43,99,94,Bilbao,2021-04-17
53,126,61,Alcobendas,2021-04-17
64,63,85,Mostoles,2021-04-17
59,105,58,Barakaldo,2021-04-16
49,127,95,Bilbao,2021-04-16
42,100,42,Alcobendas,2021-04-16
39,131,76,Mostoles,2021-04-16
58,118,68,Barakaldo,2021-04-15
64,116,80,Bilbao,2021-04-15
50,101,77,Alcobendas,2021-04-15
41,81,73,Mostoles,2021-04-15
73,63,59,Barakaldo,2021-04-14
63,91,76,Bilbao,2021-04-14
40,123,63,Alcobendas,2021-04-14
67,113,63,Mostoles,2021-04-14
58,101,69,Barakaldo,2021-04-13
67,116,57,Bilbao,2021-04-13
69,122,70,Alcobendas,2021-04-13
74,135,96,Mostoles,2021-04-13
71,115,67,Barakaldo,2021-04-12
33,73,90,Bilbao,2021-04-12
65,75,60,Alcobendas,2021-04-12
67,67,76,Mostoles,2021-04-12
54,124,85,Barakaldo,2021-04-11
31,89,74,Bilbao,2021-04-11
73,88,65,Alcobendas,2021-04-11
60,115,41,Mostoles,2021-04-11
68,94,58,Barakaldo,2021-04-10
30,120,80,Bilbao,2021-04-10
59,85,97,Alcobendas,2021-04-10
56,88,75,Mostoles,2021-04-10
32,118,47,Barakaldo,2021-04-09
47,115,71,Bilbao,2021-04-09
32,129,47,Alcobendas,2021-04-09
41,138,60,Mostoles,2021-04-09
70,69,42,Barakaldo,2021-04-08
45,90,53,Bilbao,2021-04-08
33,107,59,Alcobendas,2021-04-08
43,133,66,Mostoles,2021-04-08
56,99,67,Barakaldo,2021-04-07
54,80,45,Bilbao,2021-04-07
36,97,48,Alcobendas,2021-04-07
44,138,91,Mostoles,2021-04-07
71,61,78,Barakaldo,2021-04-06
39,114,76,Bilbao,2021-04-06
31,134,73,Alcobendas,2021-04-06
33,134,76,Mostoles,2021-04-06
41,111,92,Barakaldo,2021-04-05
67,133,97,Bilbao,2021-04-05
76,139,47,Alcobendas,2021-04-05
50,76,60,Mostoles,2021-04-05
74,122,77,Barakaldo,2021-04-04
65,62,57,Bilbao,2021-04-04
63,133,66,Alcobendas,2021-04-04
47,112,76,Mostoles,2021-04-04
39,94,80,Barakaldo,2021-04-03
70,128,89,Bilbao,2021-04-03
33,129,41,Alcobendas,2021-04-03
47,65,85,Mostoles,2021-04-03
78,83,67,Barakaldo,2021-04-02
62,63,65,Bilbao,2021-04-02
62,119,65,Alcobendas,2021-04-02
77,115,58,Mostoles,2021-04-02
62,107,52,Barakaldo,2021-04-01
56,119,53,Bilbao,2021-04-01
52,88,64,Alcobendas,2021-04-01
73,79,88,Mostoles,2021-04-01
71,101,86,Barakaldo,2021-03-31
71,110,78,Bilbao,2021-03-31
56,113,66,Alcobendas,2021-03-31
73,117,48,Mostoles,2021-03-31
73,132,78,Barakaldo,2021-03-30
33,73,71,Bilbao,2021-03-30
55,68,59,Alcobendas,2021-03-30
33,113,92,Mostoles,2021-03-30
69,80,97,Barakaldo,2021-03-29
50,139,88,Bilbao,2021-03-29
75,131,62,Alcobendas,2021-03-29
47,93,55,Mostoles,2021-03-29
69,129,67,Barakaldo,2021-03-28
56,106,89,Bilbao,2021-03-28
41,98,56,Alcobendas,2021-03-28
60,101,62,Mostoles,2021-03-28
35,78,67,Barakaldo,2021-03-27
62,105,47,Bilbao,2021-03-27
33,91,47,Alcobendas,2021-03-27
36,123,53,Mostoles,2021-03-27
33,131,45,Barakaldo,2021-03-26
41,113,93,Bilbao,2021-03-26
53,135,62,Alcobendas,2021-03-26
57,83,69,Mostoles,2021-03-26
73,92,69,Barakaldo,2021-03-25
30,117,80,Bilbao,2021-03-25
75,98,85,Alcobendas,2021-03-25
32,62,77,Mostoles,2021-03-25
45,105,43,Barakaldo,2021-03-24
77,127,96,Bilbao,2021-03-24
35,66,81,Alcobendas,2021-03-24
68,77,63,Mostoles,2021-03-24
32,115,93,Barakaldo,2021-03-23
64,73,94,Bilbao,2021-03-23
73,63,42,Alcobendas,2021-03-23
42,111,54,Mostoles,2021-03-23
50,85,54,Barakaldo,2021-03-22
53,108,50,Bilbao,2021-03-22
46,83,95,Alcobendas,2021-03-22
78,60,72,Mostoles,2021-03-22
30,86,74,Barakaldo,2021-03-21
64,134,51,Bilbao,2021-03-21
59,89,80,Alcobendas,2021-03-21
68,88,62,Mostoles,2021-03-21
64,90,46,Barakaldo,2021-03-20
49,88,71,Bilbao,2021-03-20
48,78,98,Alcobendas,2021-03-20
54,96,54,Mostoles,2021-03-20
57,69,70,Barakaldo,2021-03-19
57,99,64,Bilbao,2021-03-19
79,74,73,Alcobendas,2021-03-19
71,138,60,Mostoles,2021-03-19
65,92,78,Barakaldo,2021-03-18
65,88,73,Bilbao,2021-03-18
61,138,81,Alcobendas,2021-03-18
56,119,97,Mostoles,2021-03-18
71,107,94,Barakaldo,2021-03-17
66,85,45,Bilbao,2021-03-17
56,99,94,Alcobendas,2021-03-17
58,130,91,Mostoles,2021-03-17
31,122,44,Barakaldo,2021-03-16
45,93,40,Bilbao,2021-03-16
40,83,57,Alcobendas,2021-03-16
49,83,70,Mostoles,2021-03-16
43,109,95,Barakaldo,2021-03-15
67,108,41,Bilbao,2021-03-15
74,126,93,Alcobendas,2021-03-15
67,95,91,Mostoles,2021-03-15
36,90,51,Barakaldo,2021-03-14
66,87,51,Bilbao,2021-03-14
31,130,40,Alcobendas,2021-03-14
46,96,60,Mostoles,2021-03-14
43,128,76,Barakaldo,2021-03-13
70,105,64,Bilbao,2021-03-13
62,99,90,Alcobendas,2021-03-13
70,97,54,Mostoles,2021-03-13
68,127,68,Barakaldo,2021-03-12
56,130,66,Bilbao,2021-03-12
46,112,84,Alcobendas,2021-03-12
68,88,78,Mostoles,2021-03-12
49,79,69,Barakaldo,2021-03-11
31,112,95,Bilbao,2021-03-11
32,124,68,Alcobendas,2021-03-11
77,126,57,Mostoles,2021-03-11
75,88,89,Barakaldo,2021-03-10
75,100,60,Bilbao,2021-03-10
72,112,69,Alcobendas,2021-03-10
59,95,78,Mostoles,2021-03-10
76,86,90,Barakaldo,2021-03-09
31,102,91,Bilbao,2021-03-09
72,102,98,Alcobendas,2021-03-09
37,95,77,Mostoles,2021-03-09
60,93,91,Barakaldo,2021-03-08
59,105,85,Bilbao,2021-03-08
32,73,94,Alcobendas,2021-03-08
51,72,77,Mostoles,2021-03-08
60,70,83,Barakaldo,2021-03-07
72,135,55,Bilbao,2021-03-07
79,123,89,Alcobendas,2021-03-07
39,129,72,Mostoles,2021-03-07
62,131,90,Barakaldo,2021-03-06
42,99,88,Bilbao,2021-03-06
78,65,71,Alcobendas,2021-03-06
72,119,84,Mostoles,2021-03-06
