ruido4,ruido12,ruido20,fecha,nombre
48,85,88,2021-06-19,Mostoles
33,127,57,2021-06-18,Barakaldo
78,86,83,2021-06-18,Bilbao
77,95,70,2021-06-18,Alcobendas
35,123,43,2021-06-18,Mostoles
35,131,94,2021-06-17,Barakaldo
68,64,47,2021-06-17,Bilbao
48,130,46,2021-06-17,Alcobendas
58,68,58,2021-06-17,Mostoles
66,90,97,2021-06-16,Barakaldo
60,138,61,2021-06-16,Bilbao
72,94,57,2021-06-16,Alcobendas
52,111,55,2021-06-16,Mostoles
78,100,92,2021-06-15,Barakaldo
33,79,77,2021-06-15,Bilbao
54,85,49,2021-06-15,Alcobendas
40,72,72,2021-06-15,Mostoles
63,68,94,2021-06-14,Barakaldo
33,138,57,2021-06-14,Bilbao
42,127,49,2021-06-14,Alcobendas
64,92,51,2021-06-14,Mostoles
66,107,61,2021-06-13,Barakaldo
48,72,81,2021-06-13,Bilbao
34,105,47,2021-06-13,Alcobendas
36,82,74,2021-06-13,Mostoles
59,132,50,2021-06-12,Barakaldo
64,109,72,2021-06-12,Bilbao
67,76,45,2021-06-12,Alcobendas
76,91,52,2021-06-12,Mostoles
45,124,54,2021-06-11,Barakaldo
42,65,61,2021-06-11,Bilbao
42,80,98,2021-06-11,Alcobendas
45,86,48,2021-06-11,Mostoles
44,62,49,2021-06-10,Barakaldo
71,95,70,2021-06-10,Bilbao
65,102,67,2021-06-10,Alcobendas
63,125,97,2021-06-10,Mostoles
40,79,48,2021-06-09,Barakaldo
30,95,84,2021-06-09,Bilbao
67,76,84,2021-06-09,Alcobendas
32,101,88,2021-06-09,Mostoles
47,94,56,2021-06-08,Barakaldo
40,81,70,2021-06-08,Bilbao
58,124,85,2021-06-08,Alcobendas
77,75,48,2021-06-08,Mostoles
33,123,70,2021-06-07,Barakaldo
41,114,74,2021-06-07,Bilbao
40,65,96,2021-06-07,Alcobendas
72,139,91,2021-06-07,Mostoles
72,103,64,2021-06-06,Barakaldo
55,68,67,2021-06-06,Bilbao
38,61,98,2021-06-06,Alcobendas
71,136,73,2021-06-06,Mostoles
45,135,91,2021-06-05,Barakaldo
56,83,78,2021-06-05,Bilbao
39,79,78,2021-06-05,Alcobendas
71,122,42,2021-06-05,Mostoles
65,92,92,2021-06-04,Barakaldo
39,93,42,2021-06-04,Bilbao
33,95,75,2021-06-04,Alcobendas
53,90,95,2021-06-04,Mostoles
50,128,81,2021-06-03,Barakaldo
66,96,72,2021-06-03,Bilbao
31,90,51,2021-06-03,Alcobendas
39,64,57,2021-06-03,Mostoles
33,123,90,2021-06-02,Barakaldo
64,66,81,2021-06-02,Bilbao
58,97,83,2021-06-02,Alcobendas
46,127,84,2021-06-02,Mostoles
65,131,48,2021-06-01,Barakaldo
72,80,54,2021-06-01,Bilbao
30,98,57,2021-06-01,Alcobendas
67,70,52,2021-06-01,Mostoles
32,76,43,2021-05-31,Barakaldo
38,109,57,2021-05-31,Bilbao
35,111,84,2021-05-31,Alcobendas
35,94,81,2021-05-31,Mostoles
35,121,67,2021-05-30,Barakaldo
37,91,92,2021-05-30,Bilbao
70,76,64,2021-05-30,Alcobendas
78,125,70,2021-05-30,Mostoles
48,111,67,2021-05-29,Barakaldo
39,64,67,2021-05-29,Bilbao
73,82,98,2021-05-29,Alcobendas
60,124,70,2021-05-29,Mostoles
52,81,71,2021-05-28,Barakaldo
75,89,79,2021-05-28,Bilbao
69,123,76,2021-05-28,Alcobendas
38,76,68,2021-05-28,Mostoles
39,72,45,2021-05-27,Barakaldo
71,90,69,2021-05-27,Bilbao
38,118,95,2021-05-27,Alcobendas
35,131,95,2021-05-27,Mostoles
32,118,85,2021-05-26,Barakaldo
50,77,81,2021-05-26,Bilbao
55,75,49,2021-05-26,Alcobendas
43,117,49,2021-05-26,Mostoles
38,136,49,2021-05-25,Barakaldo
34,110,71,2021-05-25,Bilbao
36,76,63,2021-05-25,Alcobendas
64,65,45,2021-05-25,Mostoles
61,94,69,2021-05-24,Barakaldo
50,92,59,2021-05-24,Bilbao
58,66,93,2021-05-24,Alcobendas
33,72,41,2021-05-24,Mostoles
53,92,93,2021-05-23,Barakaldo
79,119,77,2021-05-23,Bilbao
70,123,62,2021-05-23,Alcobendas
32,71,65,2021-05-23,Mostoles
47,65,56,2021-05-22,Barakaldo
59,95,70,2021-05-22,Bilbao
45,74,81,2021-05-22,Alcobendas
69,119,60,2021-05-22,Mostoles
67,133,62,2021-05-21,Barakaldo
46,127,73,2021-05-21,Bilbao
35,107,71,2021-05-21,Alcobendas
34,81,40,2021-05-21,Mostoles
51,92,63,2021-05-20,Barakaldo
68,64,50,2021-05-20,Bilbao
57,62,72,2021-05-20,Alcobendas
49,84,71,2021-05-20,Mostoles
40,133,54,2021-05-19,Barakaldo
33,93,77,2021-05-19,Bilbao
42,120,88,2021-05-19,Alcobendas
40,98,61,2021-05-19,Mostoles
30,105,69,2021-05-18,Barakaldo
32,132,87,2021-05-18,Bilbao
41,113,90,2021-05-18,Alcobendas
35,108,72,2021-05-18,Mostoles
63,98,59,2021-05-17,Barakaldo
36,71,44,2021-05-17,Bilbao
51,89,64,2021-05-17,Alcobendas
49,105,85,2021-05-17,Mostoles
37,82,90,2021-05-16,Barakaldo
57,114,44,2021-05-16,Bilbao
44,99,87,2021-05-16,Alcobendas
69,81,95,2021-05-16,Mostoles
79,131,71,2021-05-15,Barakaldo
40,64,83,2021-05-15,Bilbao
42,108,98,2021-05-15,Alcobendas
47,90,46,2021-05-15,Mostoles
43,83,85,2021-05-14,Barakaldo
58,70,54,2021-05-14,Bilbao
35,63,52,2021-05-14,Alcobendas
56,102,74,2021-05-14,Mostoles
60,121,77,2021-05-13,Barakaldo
46,72,50,2021-05-13,Bilbao
65,126,52,2021-05-13,Alcobendas
75,93,97,2021-05-13,Mostoles
32,121,60,2021-05-12,Barakaldo
68,92,83,2021-05-12,Bilbao
53,95,53,2021-05-12,Alcobendas
43,135,43,2021-05-12,Mostoles
50,100,66,2021-05-11,Barakaldo
49,134,89,2021-05-11,Bilbao
54,108,84,2021-05-11,Alcobendas
78,70,67,2021-05-11,Mostoles
34,76,92,2021-05-10,Barakaldo
64,131,72,2021-05-10,Bilbao
44,131,41,2021-05-10,Alcobendas
30,95,40,2021-05-10,Mostoles
75,64,40,2021-05-09,Barakaldo
50,72,72,2021-05-09,Bilbao
35,102,90,2021-05-09,Alcobendas
47,139,67,2021-05-09,Mostoles
77,84,68,2021-05-08,Barakaldo
61,94,82,2021-05-08,Bilbao
72,132,94,2021-05-08,Alcobendas
37,125,55,2021-05-08,Mostoles
35,116,85,2021-05-07,Barakaldo
40,67,41,2021-05-07,Bilbao
58,63,58,2021-05-07,Alcobendas
43,134,67,2021-05-07,Mostoles
59,73,97,2021-05-06,Barakaldo
42,90,92,2021-05-06,Bilbao
75,111,97,2021-05-06,Alcobendas
38,123,69,2021-05-06,Mostoles
49,102,59,2021-05-05,Barakaldo
70,122,76,2021-05-05,Bilbao
39,97,49,2021-05-05,Alcobendas
34,64,44,2021-05-05,Mostoles
79,84,97,2021-05-04,Barakaldo
57,134,63,2021-05-04,Bilbao
53,83,72,2021-05-04,Alcobendas
69,99,44,2021-05-04,Mostoles
34,100,61,2021-05-03,Barakaldo
44,127,79,2021-05-03,Bilbao
55,62,63,2021-05-03,Alcobendas
59,92,94,2021-05-03,Mostoles
31,134,76,2021-05-02,Barakaldo
30,73,71,2021-05-02,Bilbao
68,85,40,2021-05-02,Alcobendas
50,81,99,2021-05-02,Mostoles
77,67,44,2021-05-01,Barakaldo
68,114,77,2021-05-01,Bilbao
64,119,50,2021-05-01,Alcobendas
57,109,97,2021-05-01,Mostoles
41,97,55,2021-04-30,Barakaldo
60,136,97,2021-04-30,Bilbao
77,64,83,2021-04-30,Alcobendas
34,80,82,2021-04-30,Mostoles
36,134,97,2021-04-29,Barakaldo
52,139,72,2021-04-29,Bilbao
66,79,95,2021-04-29,Alcobendas
75,139,63,2021-04-29,Mostoles
30,80,82,2021-04-28,Barakaldo
51,121,71,2021-04-28,Bilbao
60,87,59,2021-04-28,Alcobendas
66,85,99,2021-04-28,Mostoles
45,122,48,2021-04-27,Barakaldo
64,63,62,2021-04-27,Bilbao
51,75,51,2021-04-27,Alcobendas
35,118,73,2021-04-27,Mostoles
57,82,81,2021-04-26,Barakaldo
63,69,73,2021-04-26,Bilbao
46,110,65,2021-04-26,Alcobendas
49,78,83,2021-04-26,Mostoles
42,109,56,2021-04-25,Barakaldo
39,91,60,2021-04-25,Bilbao
44,121,73,2021-04-25,Alcobendas
69,105,59,2021-04-25,Mostoles
74,95,56,2021-04-24,Barakaldo
47,93,97,2021-04-24,Bilbao
77,95,59,2021-04-24,Alcobendas
58,64,45,2021-04-24,Mostoles
72,112,74,2021-04-23,Barakaldo
74,61,59,2021-04-23,Bilbao
45,109,47,2021-04-23,Alcobendas
72,77,92,2021-04-23,Mostoles
44,64,40,2021-04-22,Barakaldo
77,66,75,2021-04-22,Bilbao
33,134,53,2021-04-22,Alcobendas
47,87,46,2021-04-22,Mostoles
65,122,76,2021-04-21,Barakaldo
66,107,99,2021-04-21,Bilbao
43,75,82,2021-04-21,Alcobendas
65,103,57,2021-04-21,Mostoles
43,106,57,2021-04-20,Barakaldo
38,103,66,2021-04-20,Bilbao
49,69,80,2021-04-20,Alcobendas
72,62,59,2021-04-20,Mostoles
32,78,57,2021-04-19,Barakaldo
49,124,90,2021-04-19,Bilbao
51,128,51,2021-04-19,Alcobendas
71,84,58,2021-04-19,Mostoles
65,85,46,2021-04-18,Barakaldo
69,136,71,2021-04-18,Bilbao
79,63,81,2021-04-18,Alcobendas
36,77,99,2021-04-18,Mostoles
46,132,99,2021-04-17,Barakaldo
43,99,94,2021-04-17,Bilbao
53,126,61,2021-04-17,Alcobendas
64,63,85,2021-04-17,Mostoles
59,105,58,2021-04-16,Barakaldo
49,127,95,2021-04-16,Bilbao
42,100,42,2021-04-16,Alcobendas
39,131,76,2021-04-16,Mostoles
58,118,68,2021-04-15,Barakaldo
64,116,80,2021-04-15,Bilbao
50,101,77,2021-04-15,Alcobendas
41,81,73,2021-04-15,Mostoles
73,63,59,2021-04-14,Barakaldo
63,91,76,2021-04-14,Bilbao
40,123,63,2021-04-14,Alcobendas
67,113,63,2021-04-14,Mostoles
58,101,69,2021-04-13,Barakaldo
67,116,57,2021-04-13,Bilbao
69,122,70,2021-04-13,Alcobendas
74,135,96,2021-04-13,Mostoles
71,115,67,2021-04-12,Barakaldo
33,73,90,2021-04-12,Bilbao
65,75,60,2021-04-12,Alcobendas
67,67,76,2021-04-12,Mostoles
54,124,85,2021-04-11,Barakaldo
31,89,74,2021-04-11,Bilbao
73,88,65,2021-04-11,Alcobendas
60,115,41,2021-04-11,Mostoles
68,94,58,2021-04-10,Barakaldo
30,120,80,2021-04-10,Bilbao
59,85,97,2021-04-10,Alcobendas
56,88,75,2021-04-10,Mostoles
32,118,47,2021-04-09,Barakaldo
47,115,71,2021-04-09,Bilbao
32,129,47,2021-04-09,Alcobendas
41,138,60,2021-04-09,Mostoles
70,69,42,2021-04-08,Barakaldo
45,90,53,2021-04-08,Bilbao
33,107,59,2021-04-08,Alcobendas
43,133,66,2021-04-08,Mostoles
56,99,67,2021-04-07,Barakaldo
54,80,45,2021-04-07,Bilbao
36,97,48,2021-04-07,Alcobendas
44,138,91,2021-04-07,Mostoles
71,61,78,2021-04-06,Barakaldo
39,114,76,2021-04-06,Bilbao
31,134,73,2021-04-06,Alcobendas
33,134,76,2021-04-06,Mostoles
41,111,92,2021-04-05,Barakaldo
67,133,97,2021-04-05,Bilbao
76,139,47,2021-04-05,Alcobendas
50,76,60,2021-04-05,Mostoles
74,122,77,2021-04-04,Barakaldo
65,62,57,2021-04-04,Bilbao
63,133,66,2021-04-04,Alcobendas
47,112,76,2021-04-04,Mostoles
39,94,80,2021-04-03,Barakaldo
70,128,89,2021-04-03,Bilbao
33,129,41,2021-04-03,Alcobendas
47,65,85,2021-04-03,Mostoles
78,83,67,2021-04-02,Barakaldo
62,63,65,2021-04-02,Bilbao
62,119,65,2021-04-02,Alcobendas
77,115,58,2021-04-02,Mostoles
62,107,52,2021-04-01,Barakaldo
56,119,53,2021-04-01,Bilbao
52,88,64,2021-04-01,Alcobendas
73,79,88,2021-04-01,Mostoles
71,101,86,2021-03-31,Barakaldo
71,110,78,2021-03-31,Bilbao
56,113,66,2021-03-31,Alcobendas
73,117,48,2021-03-31,Mostoles
73,132,78,2021-03-30,Barakaldo
33,73,71,2021-03-30,Bilbao
55,68,59,2021-03-30,Alcobendas
33,113,92,2021-03-30,Mostoles
69,80,97,2021-03-29,Barakaldo
50,139,88,2021-03-29,Bilbao
75,131,62,2021-03-29,Alcobendas
47,93,55,2021-03-29,Mostoles
69,129,67,2021-03-28,Barakaldo
56,106,89,2021-03-28,Bilbao
41,98,56,2021-03-28,Alcobendas
60,101,62,2021-03-28,Mostoles
35,78,67,2021-03-27,Barakaldo
62,105,47,2021-03-27,Bilbao
33,91,47,2021-03-27,Alcobendas
36,123,53,2021-03-27,Mostoles
33,131,45,2021-03-26,Barakaldo
41,113,93,2021-03-26,Bilbao
53,135,62,2021-03-26,Alcobendas
57,83,69,2021-03-26,Mostoles
73,92,69,2021-03-25,Barakaldo
30,117,80,2021-03-25,Bilbao
75,98,85,2021-03-25,Alcobendas
32,62,77,2021-03-25,Mostoles
45,105,43,2021-03-24,Barakaldo
77,127,96,2021-03-24,Bilbao
35,66,81,2021-03-24,Alcobendas
68,77,63,2021-03-24,Mostoles
32,115,93,2021-03-23,Barakaldo
64,73,94,2021-03-23,Bilbao
73,63,42,2021-03-23,Alcobendas
42,111,54,2021-03-23,Mostoles
50,85,54,2021-03-22,Barakaldo
53,108,50,2021-03-22,Bilbao
46,83,95,2021-03-22,Alcobendas
78,60,72,2021-03-22,Mostoles
30,86,74,2021-03-21,Barakaldo
64,134,51,2021-03-21,Bilbao
59,89,80,2021-03-21,Alcobendas
68,88,62,2021-03-21,Mostoles
64,90,46,2021-03-20,Barakaldo
49,88,71,2021-03-20,Bilbao
48,78,98,2021-03-20,Alcobendas
54,96,54,2021-03-20,Mostoles
57,69,70,2021-03-19,Barakaldo
57,99,64,2021-03-19,Bilbao
79,74,73,2021-03-19,Alcobendas
71,138,60,2021-03-19,Mostoles
65,92,78,2021-03-18,Barakaldo
65,88,73,2021-03-18,Bilbao
61,138,81,2021-03-18,Alcobendas
56,119,97,2021-03-18,Mostoles
71,107,94,2021-03-17,Barakaldo
66,85,45,2021-03-17,Bilbao
56,99,94,2021-03-17,Alcobendas
58,130,91,2021-03-17,Mostoles
31,122,44,2021-03-16,Barakaldo
45,93,40,2021-03-16,Bilbao
40,83,57,2021-03-16,Alcobendas
49,83,70,2021-03-16,Mostoles
43,109,95,2021-03-15,Barakaldo
67,108,41,2021-03-15,Bilbao
74,126,93,2021-03-15,Alcobendas
67,95,91,2021-03-15,Mostoles
36,90,51,2021-03-14,Barakaldo
66,87,51,2021-03-14,Bilbao
31,130,40,2021-03-14,Alcobendas
46,96,60,2021-03-14,Mostoles
43,128,76,2021-03-13,Barakaldo
70,105,64,2021-03-13,Bilbao
62,99,90,2021-03-13,Alcobendas
70,97,54,2021-03-13,Mostoles
68,127,68,2021-03-12,Barakaldo
56,130,66,2021-03-12,Bilbao
46,112,84,2021-03-12,Alcobendas
68,88,78,2021-03-12,Mostoles
49,79,69,2021-03-11,Barakaldo
31,112,95,2021-03-11,Bilbao
32,124,68,2021-03-11,Alcobendas
77,126,57,2021-03-11,Mostoles
75,88,89,2021-03-10,Barakaldo
75,100,60,2021-03-10,Bilbao
72,112,69,2021-03-10,Alcobendas
59,95,78,2021-03-10,Mostoles
76,86,90,2021-03-09,Barakaldo
31,102,91,2021-03-09,Bilbao
72,102,98,2021-03-09,Alcobendas
37,95,77,2021-03-09,Mostoles
60,93,91,2021-03-08,Barakaldo
59,105,85,2021-03-08,Bilbao
32,73,94,2021-03-08,Alcobendas
51,72,77,2021-03-08,Mostoles
60,70,83,2021-03-07,Barakaldo
72,135,55,2021-03-07,Bilbao
79,123,89,2021-03-07,Alcobendas
39,129,72,2021-03-07,Mostoles
62,131,90,2021-03-06,Barakaldo
42,99,88,2021-03-06,Bilbao
78,65,71,2021-03-06,Alcobendas
72,119,84,2021-03-06,Mostoles
